departamento,anio,tipo_siniestro,siniestros
TUMBES,2015,CHOQUE Y FUGA,32
TUMBES,2015,VOLCADURA,3
TUMBES,2015,CAIDA DE PASAJERO,1
TUMBES,2015,INCENDIO,0
TUMBES,2015,DESPISTE,65
TUMBES,2015,DESPISTE Y VOLCADURA,7
TUMBES,2015,COLISION,5
TUMBES,2015,CHOQUE Y ATROPELLO,3
TUMBES,2015,OTRO,11
TUMBES,2016,ATROPELLO,64
TUMBES,2016,ATROPELLO Y FUGA,16
TUMBES,2016,CHOQUE,301
TUMBES,2016,CHOQUE Y FUGA,43
TUMBES,2016,VOLCADURA,2
TUMBES,2016,CAIDA DE PASAJERO,5
TUMBES,2016,INCENDIO,0
TUMBES,2016,DESPISTE,75
TUMBES,2016,CHOQUE Y ATROPELLO,4
TUMBES,2016,DESPISTE Y VOLCADURA,18
TUMBES,2016,COLISION,0
TUMBES,2016,OTRO,6
TUMBES,2017,ATROPELLO,52
TUMBES,2017,ATROPELLO Y FUGA,22
TUMBES,2017,CHOQUE,233
TUMBES,2017,CHOQUE Y FUGA,39
TUMBES,2017,VOLCADURA,1
TUMBES,2017,CAIDA DE PASAJERO,3
TUMBES,2017,INCENDIO,1
TUMBES,2017,DESPISTE,76
TUMBES,2017,CHOQUE Y ATROPELLO,1
TUMBES,2017,DESPISTE Y VOLCADURA,13
TUMBES,2017,COLISIÓN,1
TUMBES,2017,OTRO,20
TUMBES,2018,ATROPELLO,51
TUMBES,2018,ATROPELLO Y FUGA,24
TUMBES,2018,CHOQUE,254
TUMBES,2018,CHOQUE Y FUGA,51
TUMBES,2018,VOLCADURA,10
TUMBES,2018,CAIDA DE PASAJERO,2
TUMBES,2018,INCENDIO,1
TUMBES,2018,DESPISTE,79
TUMBES,2018,CHOQUE Y ATROPELLO,7
TUMBES,2018,DESPISTE Y VOLCADURA,15
TUMBES,2018,COLISIÓN Y FUGA,0
TUMBES,2018,COLISIÓN,1
TUMBES,2018,OTRO,8
TUMBES,2019,ATROPELLO,51
TUMBES,2019,ATROPELLO Y FUGA,20
TUMBES,2019,CHOQUE,188
TUMBES,2019,CHOQUE Y FUGA,48
TUMBES,2019,VOLCADURA,4
TUMBES,2019,CAIDA DE PASAJERO,0
TUMBES,2019,INCENDIO,0
TUMBES,2019,DESPISTE,67
TUMBES,2019,CHOQUE Y ATROPELLO,6
TUMBES,2019,DESPISTE Y VOLCADURA,2
TUMBES,2019,COLISIÓN Y FUGA,1
TUMBES,2019,COLISIÓN,0
TUMBES,2019,OTRO,8
TUMBES,2020,ATROPELLO,28
TUMBES,2020,ATROPELLO Y FUGA,13
TUMBES,2020,CHOQUE,116
TUMBES,2020,CHOQUE Y FUGA,20
TUMBES,2020,VOLCADURA,3
TUMBES,2020,CAIDA DE PASAJERO,2
TUMBES,2020,INCENDIO,0
TUMBES,2020,DESPISTE,62
TUMBES,2020,CHOQUE Y ATROPELLO,0
TUMBES,2020,DESPISTE Y VOLCADURA,3
TUMBES,2020,COLISIÓN Y FUGA,0
TUMBES,2020,COLISIÓN,1
TUMBES,2020,OTRO,6
TUMBES,2021,ATROPELLO,43
TUMBES,2021,ATROPELLO Y FUGA,13
TUMBES,2021,CHOQUE,220
TUMBES,2021,CHOQUE Y FUGA,22
TUMBES,2021,VOLCADURA,4
TUMBES,2021,CAIDA DE PASAJERO,5
TUMBES,2021,INCENDIO,0
TUMBES,2021,DESPISTE,54
TUMBES,2021,CHOQUE Y ATROPELLO,5
TUMBES,2021,DESPISTE Y VOLCADURA,2
TUMBES,2021,COLISIÓN Y FUGA,1
TUMBES,2021,COLISIÓN,0
TUMBES,2021,OTRO,7
TUMBES,2022,ATROPELLO,32
TUMBES,2022,ATROPELLO Y FUGA,10
TUMBES,2022,CHOQUE,192
TUMBES,2022,CHOQUE Y FUGA,46
TUMBES,2022,VOLCADURA,8
TUMBES,2022,CAIDA DE PASAJERO,3
TUMBES,2022,INCENDIO,0
TUMBES,2022,DESPISTE,64
TUMBES,2022,CHOQUE Y ATROPELLO,2
TUMBES,2022,DESPISTE Y VOLCADURA,2
TUMBES,2022,COLISIÓN Y FUGA,0
TUMBES,2022,COLISIÓN,1
TUMBES,2022,OTRO,6
TUMBES,2023,ATROPELLO,35
TUMBES,2023,ATROPELLO Y FUGA,11
TUMBES,2023,CHOQUE,123
TUMBES,2023,CHOQUE Y FUGA,48
TUMBES,2023,VOLCADURA,6
TUMBES,2023,CAIDA DE PASAJERO,1
TUMBES,2023,INCENDIO,0
TUMBES,2023,DESPISTE,58
TUMBES,2023,CHOQUE Y ATROPELLO,6
TUMBES,2023,DESPISTE Y VOLCADURA,4
TUMBES,2023,COLISIÓN Y FUGA,0
TUMBES,2023,COLISIÓN,0
TUMBES,2023,OTRO,11
TUMBES,2024,ATROPELLO,13
TUMBES,2024,ATROPELLO Y FUGA,11
TUMBES,2024,CHOQUE,151
TUMBES,2024,CHOQUE Y FUGA,25
TUMBES,2024,VOLCADURA,7
TUMBES,2024,CAIDA DE PASAJERO,4
TUMBES,2024,INCENDIO,0
TUMBES,2024,DESPISTE,43
TUMBES,2024,CHOQUE Y ATROPELLO,2
TUMBES,2024,DESPISTE Y VOLCADURA,0
TUMBES,2024,COLISIÓN Y FUGA,1
TUMBES,2024,COLISIÓN,0
TUMBES,2024,OTRO,7
UCAYALI,2008,ATROPELLO,269
UCAYALI,2008,ATROPELLO Y FUGA,43
UCAYALI,2008,CHOQUE,766
UCAYALI,2008,CHOQUE Y FUGA,146
UCAYALI,2008,VOLCADURA,80
UCAYALI,2008,CAIDA DE PASAJERO,21
UCAYALI,2008,INCENDIO,1
UCAYALI,2008,OTRO,71
UCAYALI,2009,ATROPELLO,250
UCAYALI,2009,ATROPELLO Y FUGA,75
UCAYALI,2009,CHOQUE,523
UCAYALI,2009,CHOQUE Y FUGA,121
UCAYALI,2009,VOLCADURA,55
UCAYALI,2009,CAIDA DE PASAJERO,6
UCAYALI,2009,INCENDIO,6
UCAYALI,2009,OTRO,93
UCAYALI,2010,ATROPELLO,201
UCAYALI,2010,ATROPELLO Y FUGA,40
UCAYALI,2010,CHOQUE,654
UCAYALI,2010,CHOQUE Y FUGA,146
UCAYALI,2010,VOLCADURA,34
UCAYALI,2010,CAIDA DE PASAJERO,4
UCAYALI,2010,INCENDIO,2
UCAYALI,2010,DESPISTE,114
UCAYALI,2010,OTRO,98
UCAYALI,2011,ATROPELLO,140
UCAYALI,2011,ATROPELLO Y FUGA,38
UCAYALI,2011,CHOQUE,714
UCAYALI,2011,CHOQUE Y FUGA,121
UCAYALI,2011,VOLCADURA,19
UCAYALI,2011,CAIDA DE PASAJERO,4
UCAYALI,2011,INCENDIO,3
UCAYALI,2011,DESPISTE,88
UCAYALI,2011,OTRO,16
UCAYALI,2012,ATROPELLO,188
UCAYALI,2012,ATROPELLO Y FUGA,55
UCAYALI,2012,CHOQUE,688
UCAYALI,2012,CHOQUE Y FUGA,96
UCAYALI,2012,VOLCADURA,20
UCAYALI,2012,CAIDA DE PASAJERO,3
UCAYALI,2012,INCENDIO,3
UCAYALI,2012,DESPISTE,115
UCAYALI,2012,OTRO,40
UCAYALI,2013,ATROPELLO,166
UCAYALI,2013,ATROPELLO Y FUGA,30
UCAYALI,2013,CHOQUE,637
UCAYALI,2013,CHOQUE Y FUGA,104
UCAYALI,2013,VOLCADURA,20
UCAYALI,2013,CAIDA DE PASAJERO,2
UCAYALI,2013,INCENDIO,8
UCAYALI,2013,DESPISTE,165
UCAYALI,2013,OTRO,18
UCAYALI,2014,ATROPELLO,106
UCAYALI,2014,ATROPELLO Y FUGA,21
UCAYALI,2014,CHOQUE,491
UCAYALI,2014,CHOQUE Y FUGA,170
UCAYALI,2014,VOLCADURA,11
UCAYALI,2014,CAIDA DE PASAJERO,7
UCAYALI,2014,INCENDIO,3
UCAYALI,2014,DESPISTE,183
UCAYALI,2014,OTRO,68
UCAYALI,2015,ATROPELLO,97
UCAYALI,2015,ATROPELLO Y FUGA,31
UCAYALI,2015,CHOQUE,326
UCAYALI,2015,CHOQUE Y FUGA,145
UCAYALI,2015,VOLCADURA,13
UCAYALI,2015,CAIDA DE PASAJERO,6
UCAYALI,2015,INCENDIO,5
UCAYALI,2015,DESPISTE,111
UCAYALI,2015,DESPISTE Y VOLCADURA,24
UCAYALI,2015,COLISION,2
UCAYALI,2015,CHOQUE Y ATROPELLO,49
UCAYALI,2015,OTRO,6
UCAYALI,2016,ATROPELLO,41
UCAYALI,2016,ATROPELLO Y FUGA,40
UCAYALI,2016,CHOQUE,158
UCAYALI,2016,CHOQUE Y FUGA,58
UCAYALI,2016,VOLCADURA,5
UCAYALI,2016,CAIDA DE PASAJERO,2
UCAYALI,2016,INCENDIO,12
UCAYALI,2016,DESPISTE,83
UCAYALI,2016,CHOQUE Y ATROPELLO,8
UCAYALI,2016,DESPISTE Y VOLCADURA,16
UCAYALI,2016,COLISION,1
UCAYALI,2016,OTRO,10
UCAYALI,2017,ATROPELLO,33
UCAYALI,2017,ATROPELLO Y FUGA,9
UCAYALI,2017,CHOQUE,244
UCAYALI,2017,CHOQUE Y FUGA,38
UCAYALI,2017,VOLCADURA,5
UCAYALI,2017,CAIDA DE PASAJERO,2
UCAYALI,2017,INCENDIO,6
UCAYALI,2017,DESPISTE,67
UCAYALI,2017,CHOQUE Y ATROPELLO,5
UCAYALI,2017,DESPISTE Y VOLCADURA,8
UCAYALI,2017,COLISIÓN,6
UCAYALI,2017,OTRO,27
UCAYALI,2018,ATROPELLO,50
UCAYALI,2018,ATROPELLO Y FUGA,19
UCAYALI,2018,CHOQUE,311
UCAYALI,2018,CHOQUE Y FUGA,98
UCAYALI,2018,VOLCADURA,1
UCAYALI,2018,CAIDA DE PASAJERO,0
UCAYALI,2018,INCENDIO,0
UCAYALI,2018,DESPISTE,145
UCAYALI,2018,CHOQUE Y ATROPELLO,6
UCAYALI,2018,DESPISTE Y VOLCADURA,5
UCAYALI,2018,COLISIÓN Y FUGA,0
UCAYALI,2018,COLISIÓN,0
UCAYALI,2018,OTRO,103
UCAYALI,2019,ATROPELLO,59
UCAYALI,2019,ATROPELLO Y FUGA,8
UCAYALI,2019,CHOQUE,315
UCAYALI,2019,CHOQUE Y FUGA,80
UCAYALI,2019,VOLCADURA,4
UCAYALI,2019,CAIDA DE PASAJERO,2
UCAYALI,2019,INCENDIO,0
UCAYALI,2019,DESPISTE,116
UCAYALI,2019,CHOQUE Y ATROPELLO,4
UCAYALI,2019,DESPISTE Y VOLCADURA,4
UCAYALI,2019,COLISIÓN Y FUGA,1
UCAYALI,2019,COLISIÓN,0
UCAYALI,2019,OTRO,110
UCAYALI,2020,ATROPELLO,41
UCAYALI,2020,ATROPELLO Y FUGA,10
UCAYALI,2020,CHOQUE,257
UCAYALI,2020,CHOQUE Y FUGA,98
UCAYALI,2020,VOLCADURA,7
UCAYALI,2020,CAIDA DE PASAJERO,3
UCAYALI,2020,INCENDIO,0
UCAYALI,2020,DESPISTE,102
UCAYALI,2020,CHOQUE Y ATROPELLO,1
UCAYALI,2020,DESPISTE Y VOLCADURA,7
UCAYALI,2020,COLISIÓN Y FUGA,0
UCAYALI,2020,COLISIÓN,0
UCAYALI,2020,OTRO,61
UCAYALI,2021,ATROPELLO,46
UCAYALI,2021,ATROPELLO Y FUGA,7
UCAYALI,2021,CHOQUE,225
UCAYALI,2021,CHOQUE Y FUGA,66
UCAYALI,2021,VOLCADURA,7
UCAYALI,2021,CAIDA DE PASAJERO,0
UCAYALI,2021,INCENDIO,0
UCAYALI,2021,DESPISTE,93
UCAYALI,2021,CHOQUE Y ATROPELLO,1
UCAYALI,2021,DESPISTE Y VOLCADURA,1
UCAYALI,2021,COLISIÓN Y FUGA,0
UCAYALI,2021,COLISIÓN,1
UCAYALI,2021,OTRO,57
UCAYALI,2022,ATROPELLO,31
UCAYALI,2022,ATROPELLO Y FUGA,18
UCAYALI,2022,CHOQUE,217
UCAYALI,2022,CHOQUE Y FUGA,86
UCAYALI,2022,VOLCADURA,7
UCAYALI,2022,CAIDA DE PASAJERO,0
UCAYALI,2022,INCENDIO,0
UCAYALI,2022,DESPISTE,117
UCAYALI,2022,CHOQUE Y ATROPELLO,3
UCAYALI,2022,DESPISTE Y VOLCADURA,0
UCAYALI,2022,COLISIÓN Y FUGA,0
UCAYALI,2022,COLISIÓN,0
UCAYALI,2022,OTRO,33
UCAYALI,2023,ATROPELLO,35
UCAYALI,2023,ATROPELLO Y FUGA,7
UCAYALI,2023,CHOQUE,254
UCAYALI,2023,CHOQUE Y FUGA,82
UCAYALI,2023,VOLCADURA,8
UCAYALI,2023,CAIDA DE PASAJERO,0
UCAYALI,2023,INCENDIO,0
UCAYALI,2023,DESPISTE,126
UCAYALI,2023,CHOQUE Y ATROPELLO,1
UCAYALI,2023,DESPISTE Y VOLCADURA,0
UCAYALI,2023,COLISIÓN Y FUGA,0
UCAYALI,2023,COLISIÓN,0
UCAYALI,2023,OTRO,53
UCAYALI,2024,ATROPELLO,62
UCAYALI,2024,ATROPELLO Y FUGA,13
UCAYALI,2024,CHOQUE,354
UCAYALI,2024,CHOQUE Y FUGA,106
UCAYALI,2024,VOLCADURA,12
UCAYALI,2024,CAIDA DE PASAJERO,3
UCAYALI,2024,INCENDIO,0
UCAYALI,2024,DESPISTE,149
UCAYALI,2024,CHOQUE Y ATROPELLO,2
UCAYALI,2024,DESPISTE Y VOLCADURA,0
UCAYALI,2024,COLISIÓN Y FUGA,0
UCAYALI,2024,COLISIÓN,1
UCAYALI,2024,OTRO,6
