departamento,anio,tipo_vehiculo,vehiculos
LORETO,2008,BICICLETA,0
LORETO,2008,FURGÓN,4
LORETO,2008,TRICICLO,6
LORETO,2008,MOTOKAR,668
LORETO,2008,MOTO,573
LORETO,2008,OTROS,1
LORETO,2009,AUTO,85
LORETO,2009,CAMIONETA,74
LORETO,2009,MICROBUS,9
LORETO,2009,OMNIBUS,57
LORETO,2009,CAMIÓN,34
LORETO,2009,TRAYLER,6
LORETO,2009,VOLQUETE,1
LORETO,2009,BICICLETA,2
LORETO,2009,FURGÓN,4
LORETO,2009,TRICICLO,4
LORETO,2009,MOTOKAR,741
LORETO,2009,MOTO,684
LORETO,2009,OTROS,5
LORETO,2010,AUTO,30
LORETO,2010,CAMIONETA,53
LORETO,2010,MICROBUS,6
LORETO,2010,OMNIBUS,80
LORETO,2010,CAMIÓN,7
LORETO,2010,TRAYLER,0
LORETO,2010,VOLQUETE,2
LORETO,2010,BICICLETA,0
LORETO,2010,FURGÓN,15
LORETO,2010,TRICICLO,3
LORETO,2010,MOTOKAR,731
LORETO,2010,MOTO,753
LORETO,2010,OTROS,9
LORETO,2011,AUTO,26
LORETO,2011,CAMIONETA,32
LORETO,2011,MICROBUS,9
LORETO,2011,OMNIBUS,67
LORETO,2011,CAMIÓN,24
LORETO,2011,TRAYLER,0
LORETO,2011,VOLQUETE,3
LORETO,2011,BICICLETA,3
LORETO,2011,FURGÓN,21
LORETO,2011,TRICICLO,3
LORETO,2011,MOTOKAR,513
LORETO,2011,MOTO,509
LORETO,2011,OTROS,21
LORETO,2012,AUTO,25
LORETO,2012,CAMIONETA,27
LORETO,2012,MICROBUS,0
LORETO,2012,OMNIBUS,8
LORETO,2012,CAMIÓN,11
LORETO,2012,TRAYLER,0
LORETO,2012,VOLQUETE,7
LORETO,2012,BICICLETA,1
LORETO,2012,FURGÓN,3
LORETO,2012,TRICICLO,6
LORETO,2012,MOTOKAR,248
LORETO,2012,MOTO,272
LORETO,2012,OTROS,9
LORETO,2013,AUTO,8
LORETO,2013,CAMIONETA,14
LORETO,2013,MICROBUS,0
LORETO,2013,OMNIBUS,5
LORETO,2013,CAMIÓN,5
LORETO,2013,TRAYLER,0
LORETO,2013,VOLQUETE,1
LORETO,2013,BICICLETA,0
LORETO,2013,FURGÓN,0
LORETO,2013,TRICICLO,0
LORETO,2013,MOTOKAR,135
LORETO,2013,MOTO,150
LORETO,2013,OTROS,0
LORETO,2014,AUTO,18
LORETO,2014,CAMIONETA,9
LORETO,2014,MICROBUS,5
LORETO,2014,OMNIBUS,6
LORETO,2014,CAMIÓN,18
LORETO,2014,TRAYLER,0
LORETO,2014,VOLQUETE,0
LORETO,2014,BICICLETA,1
LORETO,2014,FURGÓN,4
LORETO,2014,TRICICLO,0
LORETO,2014,MOTOKAR,235
LORETO,2014,MOTO,258
LORETO,2014,OTROS,14
LORETO,2015,AUTOMOVIL,26
LORETO,2015,STATION WAGON,1
LORETO,2015,CAMIONETA PICKUP,1
LORETO,2015,CAMIONETA RURAL,4
LORETO,2015,CAMIONETA PANEL,0
LORETO,2015,OMNIBUS,6
LORETO,2015,CAMION,6
LORETO,2015,REMOLCADOR,0
LORETO,2015,REMOLQUE Y SEMIREMOLQUE,0
LORETO,2015,VEHÍCULO NO IDENTIFICADO,0
LORETO,2015,MOTO,325
LORETO,2015,MOTOKAR,223
LORETO,2015,TRICICLO,0
LORETO,2015,FURGONETA,6
LORETO,2015,BICICLETA,0
LORETO,2015,VEHÍCULO IDENTIFICADO,0
LORETO,2015,OTRO,2
LORETO,2016,AUTOMOVIL,28
LORETO,2016,STATION WAGON,0
LORETO,2016,CAMIONETA PICKUP,2
LORETO,2016,CAMIONETA RURAL,1
LORETO,2016,CAMIONETA PANEL,0
LORETO,2016,OMNIBUS,1
LORETO,2016,CAMION,10
LORETO,2016,REMOLCADOR,0
LORETO,2016,REMOLQUE Y SEMIREMOLQUE,0
LORETO,2016,VEHÍCULO NO IDENTIFICADO,0
LORETO,2016,MOTO,293
LORETO,2016,MOTOKAR,190
LORETO,2016,TRICICLO,0
LORETO,2016,FURGONETA,3
LORETO,2016,BICICLETA,0
LORETO,2016,VEHÍCULO IDENTIFICADO,11
LORETO,2016,OTRO,3
LORETO,2017,AUTOMOVIL,30
LORETO,2017,STATION WAGON,1
LORETO,2017,CAMIONETA PICKUP,5
LORETO,2017,CAMIONETA RURAL,7
LORETO,2017,CAMIONETA PANEL,2
LORETO,2017,OMNIBUS,13
LORETO,2017,CAMION,9
LORETO,2017,REMOLCADOR,0
LORETO,2017,REMOLQUE Y SEMIREMOLQUE,0
LORETO,2017,VEHÍCULO NO IDENTIFICADO,0
LORETO,2017,MOTO,406
LORETO,2017,MOTOKAR,194
LORETO,2017,TRICICLO,0
LORETO,2017,FURGONETA,5
LORETO,2017,BICICLETA,0
LORETO,2017,VEHÍCULO IDENTIFICADO,1
LORETO,2017,OTRO,0
LORETO,2018,AUTOMOVIL,7
LORETO,2018,STATION WAGON,0
LORETO,2018,CAMIONETA PICKUP,10
LORETO,2018,CAMIONETA RURAL,2
LORETO,2018,CAMIONETA PANEL,0
LORETO,2018,OMNIBUS,2
LORETO,2018,CAMION,12
LORETO,2018,REMOLCADOR,1
LORETO,2018,REMOLQUE Y SEMIREMOLQUE,0
LORETO,2018,VEHÍCULO NO IDENTIFICADO,0
LORETO,2018,OTROS,8
LORETO,2018,MOTO,238
LORETO,2018,MOTOKAR,167
LORETO,2018,TRICICLO,0
LORETO,2018,FURGONETA,4
LORETO,2018,BICICLETA,0
LORETO,2018,VEHÍCULO IDENTIFICADO,0
LORETO,2018,OTROS,1
LORETO,2019,AUTOMOVIL,16
LORETO,2019,STATION WAGON,2
LORETO,2019,CAMIONETA PICKUP,5
LORETO,2019,CAMIONETA RURAL,20
LORETO,2019,CAMIONETA PANEL,1
LORETO,2019,OMNIBUS,1
LORETO,2019,CAMION,11
LORETO,2019,REMOLCADOR,1
LORETO,2019,REMOLQUE Y SEMIREMOLQUE,1
LORETO,2019,VEHÍCULO NO IDENTIFICADO,0
LORETO,2019,OTROS,5
LORETO,2019,MOTO,233
LORETO,2019,MOTOKAR,203
LORETO,2019,TRICICLO,5
LORETO,2019,FURGONETA,2
LORETO,2019,BICICLETA,0
LORETO,2019,VEHÍCULO IDENTIFICADO,0
LORETO,2019,OTROS,5
LORETO,2020,AUTOMOVIL,16
LORETO,2020,STATION WAGON,1
LORETO,2020,CAMIONETA PICKUP,1
LORETO,2020,CAMIONETA RURAL,5
LORETO,2020,CAMIONETA PANEL,0
LORETO,2020,OMNIBUS,0
LORETO,2020,CAMION,4
LORETO,2020,REMOLCADOR,1
LORETO,2020,REMOLQUE Y SEMIREMOLQUE,1
LORETO,2020,VEHÍCULO NO IDENTIFICADO,0
LORETO,2020,OTROS,3
LORETO,2020,MOTO,148
LORETO,2020,MOTOKAR,128
LORETO,2020,TRICICLO,0
LORETO,2020,FURGONETA,3
LORETO,2020,BICICLETA,0
LORETO,2020,VEHÍCULO IDENTIFICADO,0
LORETO,2020,OTROS,0
LORETO,2021,AUTOMOVIL,13
LORETO,2021,STATION WAGON,0
LORETO,2021,CAMIONETA PICKUP,1
LORETO,2021,CAMIONETA RURAL,10
LORETO,2021,CAMIONETA PANEL,3
LORETO,2021,OMNIBUS,0
LORETO,2021,CAMION,7
LORETO,2021,REMOLCADOR,0
LORETO,2021,REMOLQUE Y SEMIREMOLQUE,0
LORETO,2021,VEHÍCULO NO IDENTIFICADO,0
LORETO,2021,OTROS,7
LORETO,2021,MOTO,117
LORETO,2021,MOTOKAR,99
LORETO,2021,TRICICLO,0
LORETO,2021,FURGONETA,4
LORETO,2021,BICICLETA,1
LORETO,2021,VEHÍCULO IDENTIFICADO,0
LORETO,2021,OTROS,0
LORETO,2022,AUTOMOVIL,6
LORETO,2022,STATION WAGON,0
LORETO,2022,CAMIONETA PICKUP,1
LORETO,2022,CAMIONETA RURAL,10
LORETO,2022,CAMIONETA PANEL,1
LORETO,2022,OMNIBUS,6
LORETO,2022,CAMION,5
LORETO,2022,REMOLCADOR,0
LORETO,2022,REMOLQUE Y SEMIREMOLQUE,1
LORETO,2022,VEHÍCULO NO IDENTIFICADO,1
LORETO,2022,OTROS,8
LORETO,2022,MOTO,123
LORETO,2022,MOTOKAR,51
LORETO,2022,TRICICLO,0
LORETO,2022,FURGONETA,6
LORETO,2022,BICICLETA,0
LORETO,2022,VEHÍCULO IDENTIFICADO,0
LORETO,2022,OTROS,0
LORETO,2023,AUTOMOVIL,24
LORETO,2023,STATION WAGON,0
LORETO,2023,CAMIONETA PICKUP,0
LORETO,2023,CAMIONETA RURAL,8
LORETO,2023,CAMIONETA PANEL,0
LORETO,2023,OMNIBUS,3
LORETO,2023,CAMION,9
LORETO,2023,REMOLCADOR,0
LORETO,2023,REMOLQUE Y SEMIREMOLQUE,2
LORETO,2023,VEHÍCULO NO IDENTIFICADO,0
LORETO,2023,OTROS,12
LORETO,2023,MOTO,143
LORETO,2023,MOTOKAR,134
LORETO,2023,TRICICLO,0
LORETO,2023,FURGONETA,0
LORETO,2023,BICICLETA,0
LORETO,2023,VEHÍCULO IDENTIFICADO,3
LORETO,2023,OTROS,4
LORETO,2024,AUTOMOVIL,22
LORETO,2024,STATION WAGON,0
LORETO,2024,CAMIONETA PICKUP,0
LORETO,2024,CAMIONETA RURAL,6
LORETO,2024,CAMIONETA PANEL,0
LORETO,2024,OMNIBUS,2
LORETO,2024,CAMION,11
LORETO,2024,REMOLCADOR,0
LORETO,2024,REMOLQUE Y SEMIREMOLQUE,3
LORETO,2024,VEHÍCULO NO IDENTIFICADO,0
LORETO,2024,OTROS,3
LORETO,2024,MOTO,236
LORETO,2024,MOTOKAR,189
LORETO,2024,TRICICLO,6
LORETO,2024,FURGONETA,3
LORETO,2024,BICICLETA,0
LORETO,2024,VEHÍCULO IDENTIFICADO,1
LORETO,2024,OTROS,7
MADRE DE DIOS,2008,AUTO,12
MADRE DE DIOS,2008,CAMIONETA,8
MADRE DE DIOS,2008,MICROBUS,1
MADRE DE DIOS,2008,OMNIBUS,4
MADRE DE DIOS,2008,CAMIÓN,3
MADRE DE DIOS,2008,TRAYLER,0
MADRE DE DIOS,2008,VOLQUETE,6
MADRE DE DIOS,2008,BICICLETA,1
MADRE DE DIOS,2008,FURGÓN,0
MADRE DE DIOS,2008,TRICICLO,11
MADRE DE DIOS,2008,MOTOKAR,65
MADRE DE DIOS,2008,MOTO,34
MADRE DE DIOS,2008,OTROS,3
MADRE DE DIOS,2009,AUTO,11
MADRE DE DIOS,2009,CAMIONETA,2
MADRE DE DIOS,2009,MICROBUS,1
MADRE DE DIOS,2009,OMNIBUS,3
MADRE DE DIOS,2009,CAMIÓN,0
MADRE DE DIOS,2009,TRAYLER,1
MADRE DE DIOS,2009,VOLQUETE,1
MADRE DE DIOS,2009,BICICLETA,0
MADRE DE DIOS,2009,FURGÓN,0
MADRE DE DIOS,2009,TRICICLO,9
MADRE DE DIOS,2009,MOTOKAR,42
MADRE DE DIOS,2009,MOTO,28
MADRE DE DIOS,2009,OTROS,2
MADRE DE DIOS,2010,AUTO,7
MADRE DE DIOS,2010,CAMIONETA,24
MADRE DE DIOS,2010,MICROBUS,0
MADRE DE DIOS,2010,OMNIBUS,1
MADRE DE DIOS,2010,CAMIÓN,7
MADRE DE DIOS,2010,TRAYLER,0
MADRE DE DIOS,2010,VOLQUETE,1
MADRE DE DIOS,2010,BICICLETA,0
MADRE DE DIOS,2010,FURGÓN,0
MADRE DE DIOS,2010,TRICICLO,0
MADRE DE DIOS,2010,MOTOKAR,1
MADRE DE DIOS,2010,MOTO,36
MADRE DE DIOS,2010,OTROS,0
MADRE DE DIOS,2011,AUTO,13
MADRE DE DIOS,2011,CAMIONETA,9
MADRE DE DIOS,2011,MICROBUS,1
MADRE DE DIOS,2011,OMNIBUS,1
MADRE DE DIOS,2011,CAMIÓN,8
MADRE DE DIOS,2011,TRAYLER,0
MADRE DE DIOS,2011,VOLQUETE,1
MADRE DE DIOS,2011,BICICLETA,0
MADRE DE DIOS,2011,FURGÓN,0
MADRE DE DIOS,2011,TRICICLO,0
MADRE DE DIOS,2011,MOTOKAR,6
MADRE DE DIOS,2011,MOTO,69
MADRE DE DIOS,2011,OTROS,1
MADRE DE DIOS,2012,AUTO,11
MADRE DE DIOS,2012,CAMIONETA,6
MADRE DE DIOS,2012,MICROBUS,4
MADRE DE DIOS,2012,OMNIBUS,0
MADRE DE DIOS,2012,CAMIÓN,2
MADRE DE DIOS,2012,TRAYLER,0
MADRE DE DIOS,2012,VOLQUETE,0
MADRE DE DIOS,2012,BICICLETA,0
MADRE DE DIOS,2012,FURGÓN,0
MADRE DE DIOS,2012,TRICICLO,0
MADRE DE DIOS,2012,MOTOKAR,1
MADRE DE DIOS,2012,MOTO,165
MADRE DE DIOS,2012,OTROS,1
MADRE DE DIOS,2013,AUTO,31
MADRE DE DIOS,2013,CAMIONETA,53
MADRE DE DIOS,2013,MICROBUS,0
MADRE DE DIOS,2013,OMNIBUS,4
MADRE DE DIOS,2013,CAMIÓN,9
MADRE DE DIOS,2013,TRAYLER,1
MADRE DE DIOS,2013,VOLQUETE,1
MADRE DE DIOS,2013,BICICLETA,0
MADRE DE DIOS,2013,FURGÓN,0
MADRE DE DIOS,2013,TRICICLO,0
MADRE DE DIOS,2013,MOTOKAR,129
MADRE DE DIOS,2013,MOTO,444
MADRE DE DIOS,2013,OTROS,11
MADRE DE DIOS,2014,AUTO,43
MADRE DE DIOS,2014,CAMIONETA,35
MADRE DE DIOS,2014,MICROBUS,24
MADRE DE DIOS,2014,OMNIBUS,3
MADRE DE DIOS,2014,CAMIÓN,13
MADRE DE DIOS,2014,TRAYLER,1
MADRE DE DIOS,2014,VOLQUETE,1
MADRE DE DIOS,2014,BICICLETA,2
MADRE DE DIOS,2014,FURGÓN,2
MADRE DE DIOS,2014,TRICICLO,0
MADRE DE DIOS,2014,MOTOKAR,105
MADRE DE DIOS,2014,MOTO,438
MADRE DE DIOS,2014,OTROS,6
MADRE DE DIOS,2015,AUTOMOVIL,71
MADRE DE DIOS,2015,STATION WAGON,25
MADRE DE DIOS,2015,CAMIONETA PICKUP,14
MADRE DE DIOS,2015,CAMIONETA RURAL,16
MADRE DE DIOS,2015,CAMIONETA PANEL,2
MADRE DE DIOS,2015,OMNIBUS,3
MADRE DE DIOS,2015,CAMION,13
MADRE DE DIOS,2015,REMOLCADOR,6
MADRE DE DIOS,2015,REMOLQUE Y SEMIREMOLQUE,4
MADRE DE DIOS,2015,VEHÍCULO NO IDENTIFICADO,5
MADRE DE DIOS,2015,MOTO,465
MADRE DE DIOS,2015,MOTOKAR,80
MADRE DE DIOS,2015,TRICICLO,2
MADRE DE DIOS,2015,FURGONETA,0
MADRE DE DIOS,2015,BICICLETA,2
MADRE DE DIOS,2015,VEHÍCULO IDENTIFICADO,2
MADRE DE DIOS,2015,OTRO,0
MADRE DE DIOS,2016,AUTOMOVIL,49
MADRE DE DIOS,2016,STATION WAGON,30
MADRE DE DIOS,2016,CAMIONETA PICKUP,18
MADRE DE DIOS,2016,CAMIONETA RURAL,18
MADRE DE DIOS,2016,CAMIONETA PANEL,0
MADRE DE DIOS,2016,OMNIBUS,0
MADRE DE DIOS,2016,CAMION,14
MADRE DE DIOS,2016,REMOLCADOR,1
MADRE DE DIOS,2016,REMOLQUE Y SEMIREMOLQUE,3
MADRE DE DIOS,2016,VEHÍCULO NO IDENTIFICADO,1
MADRE DE DIOS,2016,MOTO,612
MADRE DE DIOS,2016,MOTOKAR,146
MADRE DE DIOS,2016,TRICICLO,3
MADRE DE DIOS,2016,FURGONETA,0
MADRE DE DIOS,2016,BICICLETA,0
MADRE DE DIOS,2016,VEHÍCULO IDENTIFICADO,2
MADRE DE DIOS,2016,OTRO,3
MADRE DE DIOS,2017,AUTOMOVIL,85
MADRE DE DIOS,2017,STATION WAGON,40
MADRE DE DIOS,2017,CAMIONETA PICKUP,43
MADRE DE DIOS,2017,CAMIONETA RURAL,10
MADRE DE DIOS,2017,CAMIONETA PANEL,6
MADRE DE DIOS,2017,OMNIBUS,7
MADRE DE DIOS,2017,CAMION,23
MADRE DE DIOS,2017,REMOLCADOR,5
MADRE DE DIOS,2017,REMOLQUE Y SEMIREMOLQUE,2
MADRE DE DIOS,2017,VEHÍCULO NO IDENTIFICADO,3
MADRE DE DIOS,2017,MOTO,412
MADRE DE DIOS,2017,MOTOKAR,203
MADRE DE DIOS,2017,TRICICLO,17
MADRE DE DIOS,2017,FURGONETA,9
MADRE DE DIOS,2017,BICICLETA,1
MADRE DE DIOS,2017,VEHÍCULO IDENTIFICADO,3
MADRE DE DIOS,2017,OTRO,2
MADRE DE DIOS,2018,AUTOMOVIL,72
MADRE DE DIOS,2018,STATION WAGON,22
MADRE DE DIOS,2018,CAMIONETA PICKUP,36
MADRE DE DIOS,2018,CAMIONETA RURAL,8
MADRE DE DIOS,2018,CAMIONETA PANEL,1
MADRE DE DIOS,2018,OMNIBUS,8
MADRE DE DIOS,2018,CAMION,20
MADRE DE DIOS,2018,REMOLCADOR,0
MADRE DE DIOS,2018,REMOLQUE Y SEMIREMOLQUE,1
MADRE DE DIOS,2018,VEHÍCULO NO IDENTIFICADO,0
MADRE DE DIOS,2018,OTROS,1
MADRE DE DIOS,2018,MOTO,417
MADRE DE DIOS,2018,MOTOKAR,97
MADRE DE DIOS,2018,TRICICLO,9
MADRE DE DIOS,2018,FURGONETA,0
MADRE DE DIOS,2018,BICICLETA,0
MADRE DE DIOS,2018,VEHÍCULO IDENTIFICADO,0
MADRE DE DIOS,2018,OTROS,1
MADRE DE DIOS,2019,AUTOMOVIL,42
MADRE DE DIOS,2019,STATION WAGON,7
MADRE DE DIOS,2019,CAMIONETA PICKUP,15
MADRE DE DIOS,2019,CAMIONETA RURAL,4
MADRE DE DIOS,2019,CAMIONETA PANEL,1
MADRE DE DIOS,2019,OMNIBUS,4
MADRE DE DIOS,2019,CAMION,10
MADRE DE DIOS,2019,REMOLCADOR,2
MADRE DE DIOS,2019,REMOLQUE Y SEMIREMOLQUE,1
MADRE DE DIOS,2019,VEHÍCULO NO IDENTIFICADO,0
MADRE DE DIOS,2019,OTROS,3
MADRE DE DIOS,2019,MOTO,327
MADRE DE DIOS,2019,MOTOKAR,146
MADRE DE DIOS,2019,TRICICLO,9
MADRE DE DIOS,2019,FURGONETA,0
MADRE DE DIOS,2019,BICICLETA,0
MADRE DE DIOS,2019,VEHÍCULO IDENTIFICADO,0
MADRE DE DIOS,2019,OTROS,3
MADRE DE DIOS,2020,AUTOMOVIL,53
MADRE DE DIOS,2020,STATION WAGON,2
MADRE DE DIOS,2020,CAMIONETA PICKUP,12
MADRE DE DIOS,2020,CAMIONETA RURAL,8
MADRE DE DIOS,2020,CAMIONETA PANEL,10
MADRE DE DIOS,2020,OMNIBUS,1
MADRE DE DIOS,2020,CAMION,11
MADRE DE DIOS,2020,REMOLCADOR,6
MADRE DE DIOS,2020,REMOLQUE Y SEMIREMOLQUE,28
MADRE DE DIOS,2020,VEHÍCULO NO IDENTIFICADO,1
MADRE DE DIOS,2020,OTROS,3
MADRE DE DIOS,2020,MOTO,344
MADRE DE DIOS,2020,MOTOKAR,66
MADRE DE DIOS,2020,TRICICLO,0
MADRE DE DIOS,2020,FURGONETA,2
MADRE DE DIOS,2020,BICICLETA,0
MADRE DE DIOS,2020,VEHÍCULO IDENTIFICADO,3
MADRE DE DIOS,2020,OTROS,18
MADRE DE DIOS,2021,AUTOMOVIL,101
MADRE DE DIOS,2021,STATION WAGON,3
MADRE DE DIOS,2021,CAMIONETA PICKUP,13
MADRE DE DIOS,2021,CAMIONETA RURAL,4
MADRE DE DIOS,2021,CAMIONETA PANEL,3
MADRE DE DIOS,2021,OMNIBUS,2
MADRE DE DIOS,2021,CAMION,15
MADRE DE DIOS,2021,REMOLCADOR,2
MADRE DE DIOS,2021,REMOLQUE Y SEMIREMOLQUE,9
MADRE DE DIOS,2021,VEHÍCULO NO IDENTIFICADO,1
MADRE DE DIOS,2021,OTROS,17
MADRE DE DIOS,2021,MOTO,531
MADRE DE DIOS,2021,MOTOKAR,101
MADRE DE DIOS,2021,TRICICLO,3
MADRE DE DIOS,2021,FURGONETA,4
MADRE DE DIOS,2021,BICICLETA,0
MADRE DE DIOS,2021,VEHÍCULO IDENTIFICADO,0
MADRE DE DIOS,2021,OTROS,32
MADRE DE DIOS,2022,AUTOMOVIL,71
MADRE DE DIOS,2022,STATION WAGON,6
MADRE DE DIOS,2022,CAMIONETA PICKUP,19
MADRE DE DIOS,2022,CAMIONETA RURAL,18
MADRE DE DIOS,2022,CAMIONETA PANEL,2
MADRE DE DIOS,2022,OMNIBUS,2
MADRE DE DIOS,2022,CAMION,17
MADRE DE DIOS,2022,REMOLCADOR,3
MADRE DE DIOS,2022,REMOLQUE Y SEMIREMOLQUE,0
MADRE DE DIOS,2022,VEHÍCULO NO IDENTIFICADO,4
MADRE DE DIOS,2022,OTROS,45
MADRE DE DIOS,2022,MOTO,536
MADRE DE DIOS,2022,MOTOKAR,114
MADRE DE DIOS,2022,TRICICLO,1
MADRE DE DIOS,2022,FURGONETA,4
MADRE DE DIOS,2022,BICICLETA,0
MADRE DE DIOS,2022,VEHÍCULO IDENTIFICADO,0
MADRE DE DIOS,2022,OTROS,32
MADRE DE DIOS,2023,AUTOMOVIL,64
MADRE DE DIOS,2023,STATION WAGON,4
MADRE DE DIOS,2023,CAMIONETA PICKUP,11
MADRE DE DIOS,2023,CAMIONETA RURAL,26
MADRE DE DIOS,2023,CAMIONETA PANEL,1
MADRE DE DIOS,2023,OMNIBUS,1
MADRE DE DIOS,2023,CAMION,5
MADRE DE DIOS,2023,REMOLCADOR,1
MADRE DE DIOS,2023,REMOLQUE Y SEMIREMOLQUE,2
MADRE DE DIOS,2023,VEHÍCULO NO IDENTIFICADO,2
MADRE DE DIOS,2023,OTROS,7
MADRE DE DIOS,2023,MOTO,322
MADRE DE DIOS,2023,MOTOKAR,78
MADRE DE DIOS,2023,TRICICLO,2
MADRE DE DIOS,2023,FURGONETA,9
MADRE DE DIOS,2023,BICICLETA,0
MADRE DE DIOS,2023,VEHÍCULO IDENTIFICADO,1
MADRE DE DIOS,2023,OTROS,2
MADRE DE DIOS,2024,AUTOMOVIL,78
MADRE DE DIOS,2024,STATION WAGON,1
MADRE DE DIOS,2024,CAMIONETA PICKUP,6
MADRE DE DIOS,2024,CAMIONETA RURAL,15
MADRE DE DIOS,2024,CAMIONETA PANEL,1
MADRE DE DIOS,2024,OMNIBUS,2
MADRE DE DIOS,2024,CAMION,16
MADRE DE DIOS,2024,REMOLCADOR,0
MADRE DE DIOS,2024,REMOLQUE Y SEMIREMOLQUE,0
MADRE DE DIOS,2024,VEHÍCULO NO IDENTIFICADO,2
MADRE DE DIOS,2024,OTROS,6
MADRE DE DIOS,2024,MOTO,330
MADRE DE DIOS,2024,MOTOKAR,18
MADRE DE DIOS,2024,TRICICLO,0
MADRE DE DIOS,2024,FURGONETA,9
MADRE DE DIOS,2024,BICICLETA,0
MADRE DE DIOS,2024,VEHÍCULO IDENTIFICADO,1
MADRE DE DIOS,2024,OTROS,8
MOQUEGUA,2008,AUTO,164
MOQUEGUA,2008,CAMIONETA,381
MOQUEGUA,2008,MICROBUS,11
MOQUEGUA,2008,OMNIBUS,37
MOQUEGUA,2008,CAMIÓN,33
MOQUEGUA,2008,TRAYLER,22
MOQUEGUA,2008,VOLQUETE,5
MOQUEGUA,2008,BICICLETA,8
MOQUEGUA,2008,FURGÓN,0
MOQUEGUA,2008,TRICICLO,0
MOQUEGUA,2008,MOTOKAR,0
MOQUEGUA,2008,MOTO,38
MOQUEGUA,2008,OTROS,13
MOQUEGUA,2009,AUTO,197
MOQUEGUA,2009,CAMIONETA,343
MOQUEGUA,2009,MICROBUS,2
MOQUEGUA,2009,OMNIBUS,30
MOQUEGUA,2009,CAMIÓN,40
MOQUEGUA,2009,TRAYLER,32
MOQUEGUA,2009,VOLQUETE,4
MOQUEGUA,2009,BICICLETA,8
MOQUEGUA,2009,FURGÓN,0
MOQUEGUA,2009,TRICICLO,4
MOQUEGUA,2009,MOTOKAR,2
MOQUEGUA,2009,MOTO,56
MOQUEGUA,2009,OTROS,166
MOQUEGUA,2010,AUTO,243
MOQUEGUA,2010,CAMIONETA,144
MOQUEGUA,2010,MICROBUS,6
MOQUEGUA,2010,OMNIBUS,45
MOQUEGUA,2010,CAMIÓN,55
MOQUEGUA,2010,TRAYLER,13
MOQUEGUA,2010,VOLQUETE,6
MOQUEGUA,2010,BICICLETA,1
MOQUEGUA,2010,FURGÓN,0
MOQUEGUA,2010,TRICICLO,4
MOQUEGUA,2010,MOTOKAR,1
MOQUEGUA,2010,MOTO,69
MOQUEGUA,2010,OTROS,283
MOQUEGUA,2011,AUTO,308
MOQUEGUA,2011,CAMIONETA,366
MOQUEGUA,2011,MICROBUS,18
MOQUEGUA,2011,OMNIBUS,58
MOQUEGUA,2011,CAMIÓN,50
MOQUEGUA,2011,TRAYLER,10
MOQUEGUA,2011,VOLQUETE,2
MOQUEGUA,2011,BICICLETA,7
MOQUEGUA,2011,FURGÓN,1
MOQUEGUA,2011,TRICICLO,4
MOQUEGUA,2011,MOTOKAR,21
MOQUEGUA,2011,MOTO,98
MOQUEGUA,2011,OTROS,53
MOQUEGUA,2012,AUTO,286
MOQUEGUA,2012,CAMIONETA,351
MOQUEGUA,2012,MICROBUS,9
MOQUEGUA,2012,OMNIBUS,36
MOQUEGUA,2012,CAMIÓN,69
MOQUEGUA,2012,TRAYLER,11
MOQUEGUA,2012,VOLQUETE,10
MOQUEGUA,2012,BICICLETA,4
MOQUEGUA,2012,FURGÓN,2
MOQUEGUA,2012,TRICICLO,3
MOQUEGUA,2012,MOTOKAR,6
MOQUEGUA,2012,MOTO,71
MOQUEGUA,2012,OTROS,129
MOQUEGUA,2013,AUTO,395
MOQUEGUA,2013,CAMIONETA,472
MOQUEGUA,2013,MICROBUS,9
MOQUEGUA,2013,OMNIBUS,44
MOQUEGUA,2013,CAMIÓN,51
MOQUEGUA,2013,TRAYLER,23
MOQUEGUA,2013,VOLQUETE,12
MOQUEGUA,2013,BICICLETA,2
MOQUEGUA,2013,FURGÓN,1
MOQUEGUA,2013,TRICICLO,2
MOQUEGUA,2013,MOTOKAR,10
MOQUEGUA,2013,MOTO,71
MOQUEGUA,2013,OTROS,28
MOQUEGUA,2014,AUTO,318
MOQUEGUA,2014,CAMIONETA,237
MOQUEGUA,2014,MICROBUS,74
MOQUEGUA,2014,OMNIBUS,24
MOQUEGUA,2014,CAMIÓN,61
MOQUEGUA,2014,TRAYLER,3
MOQUEGUA,2014,VOLQUETE,11
MOQUEGUA,2014,BICICLETA,1
MOQUEGUA,2014,FURGÓN,0
MOQUEGUA,2014,TRICICLO,1
MOQUEGUA,2014,MOTOKAR,10
MOQUEGUA,2014,MOTO,64
MOQUEGUA,2014,OTROS,15
MOQUEGUA,2015,AUTOMOVIL,305
MOQUEGUA,2015,STATION WAGON,59
MOQUEGUA,2015,CAMIONETA PICKUP,134
MOQUEGUA,2015,CAMIONETA RURAL,68
MOQUEGUA,2015,CAMIONETA PANEL,4
MOQUEGUA,2015,OMNIBUS,23
MOQUEGUA,2015,CAMION,57
MOQUEGUA,2015,REMOLCADOR,11
MOQUEGUA,2015,REMOLQUE Y SEMIREMOLQUE,8
MOQUEGUA,2015,VEHÍCULO NO IDENTIFICADO,8
MOQUEGUA,2015,MOTO,47
MOQUEGUA,2015,MOTOKAR,9
MOQUEGUA,2015,TRICICLO,0
MOQUEGUA,2015,FURGONETA,0
MOQUEGUA,2015,BICICLETA,3
MOQUEGUA,2015,VEHÍCULO IDENTIFICADO,2
