departamento,anio,atributo,conductores
SAN MARTIN,2011,MASCULINO ENTRE 19 A 25 AÑOS,386
SAN MARTIN,2011,MASCULINO ENTRE 26 Y 60 AÑOS,581
SAN MARTIN,2011,MASCULINO ENTRE 60 AÑOS A MÁS,76
SAN MARTIN,2011,FEMENINO MENOR DE 18 AÑOS,3
SAN MARTIN,2011,FEMENINO ENTRE 19 A 25 AÑOS,93
SAN MARTIN,2011,FEMENINO ENTRE 26 A 60 AÑOS,54
SAN MARTIN,2011,FEMENINO ENTRE 60 AÑOS A MÁS,0
SAN MARTIN,2011,LICENCIA PROFESIONAL,602
SAN MARTIN,2011,LICENCIA PARTICULAR,348
SAN MARTIN,2011,LICENCIA MILITAR,4
SAN MARTIN,2011,SIN LICENCIA,187
SAN MARTIN,2011,OTROS (NO TIENE LICENCIA O NO CORRESPONDE AL TIPO DE VEHÍCULO),107
SAN MARTIN,2012,MASCULINO MENOR DE 18 AÑOS,59
SAN MARTIN,2012,MASCULINO ENTRE 19 A 25 AÑOS,393
SAN MARTIN,2012,MASCULINO ENTRE 26 Y 60 AÑOS,721
SAN MARTIN,2012,MASCULINO ENTRE 60 AÑOS A MÁS,93
SAN MARTIN,2012,FEMENINO MENOR DE 18 AÑOS,3
SAN MARTIN,2012,FEMENINO ENTRE 19 A 25 AÑOS,87
SAN MARTIN,2012,FEMENINO ENTRE 26 A 60 AÑOS,88
SAN MARTIN,2012,FEMENINO ENTRE 60 AÑOS A MÁS,4
SAN MARTIN,2012,LICENCIA PROFESIONAL,555
SAN MARTIN,2012,LICENCIA PARTICULAR,603
SAN MARTIN,2012,LICENCIA MILITAR,14
SAN MARTIN,2012,SIN LICENCIA,198
SAN MARTIN,2012,OTROS (NO TIENE LICENCIA O NO CORRESPONDE AL TIPO DE VEHÍCULO),78
SAN MARTIN,2013,MASCULINO MENOR DE 18 AÑOS,71
SAN MARTIN,2013,MASCULINO ENTRE 19 A 25 AÑOS,562
SAN MARTIN,2013,MASCULINO ENTRE 26 Y 60 AÑOS,795
SAN MARTIN,2013,MASCULINO ENTRE 60 AÑOS A MÁS,76
SAN MARTIN,2013,FEMENINO MENOR DE 18 AÑOS,5
SAN MARTIN,2013,FEMENINO ENTRE 19 A 25 AÑOS,197
SAN MARTIN,2013,FEMENINO ENTRE 26 A 60 AÑOS,94
SAN MARTIN,2013,FEMENINO ENTRE 60 AÑOS A MÁS,2
SAN MARTIN,2013,LICENCIA PROFESIONAL,465
SAN MARTIN,2013,LICENCIA PARTICULAR,1011
SAN MARTIN,2013,LICENCIA MILITAR,11
SAN MARTIN,2013,SIN LICENCIA,246
SAN MARTIN,2013,OTROS (NO TIENE LICENCIA O NO CORRESPONDE AL TIPO DE VEHÍCULO),67
SAN MARTIN,2014,MASCULINO MENOR DE 18 AÑOS,51
SAN MARTIN,2014,MASCULINO ENTRE 19 A 25 AÑOS,429
SAN MARTIN,2014,MASCULINO ENTRE 26 Y 60 AÑOS,853
SAN MARTIN,2014,MASCULINO ENTRE 60 AÑOS A MÁS,76
SAN MARTIN,2014,FEMENINO MENOR DE 18 AÑOS,19
SAN MARTIN,2014,FEMENINO ENTRE 19 A 25 AÑOS,144
SAN MARTIN,2014,FEMENINO ENTRE 26 A 60 AÑOS,145
SAN MARTIN,2014,FEMENINO ENTRE 60 AÑOS A MÁS,15
SAN MARTIN,2014,LICENCIA PROFESIONAL,355
SAN MARTIN,2014,LICENCIA PARTICULAR,852
SAN MARTIN,2014,LICENCIA MILITAR,3
SAN MARTIN,2014,SIN LICENCIA,188
SAN MARTIN,2014,OTROS (NO TIENE LICENCIA O NO CORRESPONDE AL TIPO DE VEHÍCULO),334
SAN MARTIN,2015,MASCULINO MENOR DE 18 AÑOS,48
SAN MARTIN,2015,MASCULINO ENTRE 19 A 25 AÑOS,415
SAN MARTIN,2015,MASCULINO ENTRE 26 Y 60 AÑOS,954
SAN MARTIN,2015,MASCULINO ENTRE 60 AÑOS A MÁS,75
SAN MARTIN,2015,FEMENINO MENOR DE 18 AÑOS,15
SAN MARTIN,2015,FEMENINO ENTRE 19 A 25 AÑOS,47
SAN MARTIN,2015,FEMENINO ENTRE 26 A 60 AÑOS,76
SAN MARTIN,2015,FEMENINO ENTRE 60 AÑOS A MÁS,1
SAN MARTIN,2015,SE DESCONOCE POR FUGA,8
SAN MARTIN,2015,LICENCIA PROFESIONAL,236
SAN MARTIN,2015,LICENCIA PARTICULAR,473
SAN MARTIN,2015,LICENCIA MILITAR,6
SAN MARTIN,2015,SIN LICENCIA,394
SAN MARTIN,2015,LICENCIA DE VEHÍCULO MENOR,447
SAN MARTIN,2015,LICENCIA EXTRANJERA,2
SAN MARTIN,2015,OTROS (NO TIENE LICENCIA O NO CORRESPONDE AL TIPO DE VEHÍCULO),81
SAN MARTIN,2016,MASCULINO MENOR DE 18 AÑOS,113
SAN MARTIN,2016,MASCULINO ENTRE 19 A 25 AÑOS,596
SAN MARTIN,2016,MASCULINO ENTRE 26 Y 60 AÑOS,1758
SAN MARTIN,2016,MASCULINO ENTRE 60 AÑOS A MÁS,150
SAN MARTIN,2016,FEMENINO MENOR DE 18 AÑOS,28
SAN MARTIN,2016,FEMENINO ENTRE 19 A 25 AÑOS,67
SAN MARTIN,2016,FEMENINO ENTRE 26 A 60 AÑOS,141
SAN MARTIN,2016,FEMENINO ENTRE 60 AÑOS A MÁS,7
SAN MARTIN,2016,SE DESCONOCE POR FUGA,79
SAN MARTIN,2016,LICENCIA PROFESIONAL,295
SAN MARTIN,2016,LICENCIA PARTICULAR,303
SAN MARTIN,2016,LICENCIA MILITAR,3
SAN MARTIN,2016,SIN LICENCIA,589
SAN MARTIN,2016,LICENCIA DE VEHÍCULO MENOR,720
SAN MARTIN,2016,LICENCIA EXTRANJERA,0
SAN MARTIN,2016,OTROS (NO TIENE LICENCIA O NO CORRESPONDE AL TIPO DE VEHÍCULO),1029
SAN MARTIN,2017,MASCULINO MENOR ENTRE 13 Y 18 AÑOS,97
SAN MARTIN,2017,MASCULINO ENTRE 19 A 25 AÑOS,417
SAN MARTIN,2017,MASCULINO ENTRE 26 Y 60 AÑOS,1323
SAN MARTIN,2017,MASCULINO ENTRE 60 AÑOS A MÁS,90
SAN MARTIN,2017,FEMENINO MENOR ENTRE 13 Y 18 AÑOS,17
SAN MARTIN,2017,FEMENINO ENTRE 19 A 25 AÑOS,52
SAN MARTIN,2017,FEMENINO ENTRE 26 A 60 AÑOS,87
SAN MARTIN,2017,FEMENINO ENTRE 60 AÑOS A MÁS,10
SAN MARTIN,2017,SE DESCONOCE POR FUGA,165
SAN MARTIN,2017,LICENCIA PROFESIONAL,230
SAN MARTIN,2017,LICENCIA PARTICULAR,284
SAN MARTIN,2017,LICENCIA MILITAR,8
SAN MARTIN,2017,SIN LICENCIA,676
SAN MARTIN,2017,LICENCIA DE VEHÍCULO MENOR,374
SAN MARTIN,2017,LICENCIA EXTRANJERA,12
SAN MARTIN,2017,OTROS (NO TIENE LICENCIA O NO CORRESPONDE AL TIPO DE VEHÍCULO),674
SAN MARTIN,2018,ENTRE 12 Y 17 AÑOS,49
SAN MARTIN,2018,ENTRE 18 A 29 AÑOS,598
SAN MARTIN,2018,ENTRE 30 Y 59 AÑOS,960
SAN MARTIN,2018,ENTRE 60 AÑOS A MÁS,83
SAN MARTIN,2018,ENTRE 12 Y 17 AÑOS,1
SAN MARTIN,2018,ENTRE 18 A 29 AÑOS,74
SAN MARTIN,2018,ENTRE 30 Y 59 AÑOS,51
SAN MARTIN,2018,ENTRE 60 AÑOS A MÁS,2
SAN MARTIN,2018,LICENCIA PROFESIONAL,170
SAN MARTIN,2018,LICENCIA PARTICULAR,399
SAN MARTIN,2018,LICENCIA MILITAR,12
SAN MARTIN,2018,SIN LICENCIA,894
SAN MARTIN,2018,LICENCIA DE VEHÍCULO MENOR,424
SAN MARTIN,2018,LICENCIA EXTRANJERA,4
SAN MARTIN,2019,ENTRE 12 Y 17 AÑOS,37
SAN MARTIN,2019,ENTRE 18 A 29 AÑOS,509
SAN MARTIN,2019,ENTRE 30 Y 59 AÑOS,877
SAN MARTIN,2019,ENTRE 60 AÑOS A MÁS,84
SAN MARTIN,2019,ENTRE 12 Y 17 AÑOS,5
SAN MARTIN,2019,ENTRE 18 A 29 AÑOS,53
SAN MARTIN,2019,ENTRE 30 Y 59 AÑOS,72
SAN MARTIN,2019,ENTRE 60 AÑOS A MÁS,4
SAN MARTIN,2019,LICENCIA PROFESIONAL,186
SAN MARTIN,2019,LICENCIA PARTICULAR,277
SAN MARTIN,2019,LICENCIA MILITAR,30
SAN MARTIN,2019,SIN LICENCIA,815
SAN MARTIN,2019,LICENCIA DE VEHÍCULO MENOR,405
SAN MARTIN,2019,LICENCIA EXTRANJERA,9
SAN MARTIN,2020,ENTRE 12 Y 17 AÑOS,21
SAN MARTIN,2020,ENTRE 18 A 29 AÑOS,315
SAN MARTIN,2020,ENTRE 30 Y 59 AÑOS,583
SAN MARTIN,2020,ENTRE 60 AÑOS A MÁS,83
SAN MARTIN,2020,ENTRE 12 Y 17 AÑOS,1
SAN MARTIN,2020,ENTRE 18 A 29 AÑOS,50
SAN MARTIN,2020,ENTRE 30 Y 59 AÑOS,58
SAN MARTIN,2020,ENTRE 60 AÑOS A MÁS,1
SAN MARTIN,2020,LICENCIA PROFESIONAL,151
SAN MARTIN,2020,LICENCIA PARTICULAR,110
SAN MARTIN,2020,LICENCIA MILITAR,0
SAN MARTIN,2020,SIN LICENCIA,579
SAN MARTIN,2020,LICENCIA DE VEHÍCULO MENOR,282
SAN MARTIN,2020,LICENCIA EXTRANJERA,40
SAN MARTIN,2021,ENTRE 12 Y 17 AÑOS,43
SAN MARTIN,2021,ENTRE 18 A 29 AÑOS,420
SAN MARTIN,2021,ENTRE 30 Y 59 AÑOS,728
SAN MARTIN,2021,ENTRE 60 AÑOS A MÁS,107
SAN MARTIN,2021,ENTRE 12 Y 17 AÑOS,2
SAN MARTIN,2021,ENTRE 18 A 29 AÑOS,105
SAN MARTIN,2021,ENTRE 30 Y 59 AÑOS,97
SAN MARTIN,2021,ENTRE 60 AÑOS A MÁS,2
SAN MARTIN,2021,LICENCIA PROFESIONAL,153
SAN MARTIN,2021,LICENCIA PARTICULAR,176
SAN MARTIN,2021,LICENCIA MILITAR,13
SAN MARTIN,2021,SIN LICENCIA,787
SAN MARTIN,2021,LICENCIA DE VEHÍCULO MENOR,441
SAN MARTIN,2021,LICENCIA EXTRANJERA,13
SAN MARTIN,2022,ENTRE 12 Y 17 AÑOS,48
SAN MARTIN,2022,ENTRE 18 A 29 AÑOS,483
SAN MARTIN,2022,ENTRE 30 Y 59 AÑOS,837
SAN MARTIN,2022,ENTRE 60 AÑOS A MÁS,105
SAN MARTIN,2022,ENTRE 12 Y 17 AÑOS,7
SAN MARTIN,2022,ENTRE 18 A 29 AÑOS,83
SAN MARTIN,2022,ENTRE 30 Y 59 AÑOS,93
SAN MARTIN,2022,ENTRE 60 AÑOS A MÁS,3
SAN MARTIN,2022,LICENCIA PROFESIONAL,185
SAN MARTIN,2022,LICENCIA PARTICULAR,247
SAN MARTIN,2022,LICENCIA MILITAR,7
SAN MARTIN,2022,SIN LICENCIA,896
SAN MARTIN,2022,LICENCIA DE VEHÍCULO MENOR,460
SAN MARTIN,2022,LICENCIA EXTRANJERA,0
SAN MARTIN,2023,ENTRE 12 Y 17 AÑOS,41
SAN MARTIN,2023,ENTRE 18 A 29 AÑOS,590
SAN MARTIN,2023,ENTRE 30 Y 59 AÑOS,949
SAN MARTIN,2023,ENTRE 60 AÑOS A MÁS,133
SAN MARTIN,2023,ENTRE 12 Y 17 AÑOS,10
SAN MARTIN,2023,ENTRE 18 A 29 AÑOS,143
SAN MARTIN,2023,ENTRE 30 Y 59 AÑOS,135
SAN MARTIN,2023,ENTRE 60 AÑOS A MÁS,1
SAN MARTIN,2023,LICENCIA PROFESIONAL,141
SAN MARTIN,2023,LICENCIA PARTICULAR,412
SAN MARTIN,2023,LICENCIA MILITAR,7
SAN MARTIN,2023,SIN LICENCIA,394
SAN MARTIN,2023,LICENCIA DE VEHÍCULO MENOR,2
SAN MARTIN,2023,LICENCIA EXTRANJERA,1217
SAN MARTIN,2024,ENTRE 12 Y 17 AÑOS,68
SAN MARTIN,2024,ENTRE 18 A 29 AÑOS,714
SAN MARTIN,2024,ENTRE 30 Y 59 AÑOS,1144
SAN MARTIN,2024,ENTRE 60 AÑOS A MÁS,158
SAN MARTIN,2024,ENTRE 12 Y 17 AÑOS,15
SAN MARTIN,2024,ENTRE 18 A 29 AÑOS,167
SAN MARTIN,2024,ENTRE 30 Y 59 AÑOS,168
SAN MARTIN,2024,ENTRE 60 AÑOS A MÁS,14
SAN MARTIN,2024,LICENCIA PROFESIONAL,180
SAN MARTIN,2024,LICENCIA PARTICULAR,896
SAN MARTIN,2024,LICENCIA MILITAR,9
SAN MARTIN,2024,SIN LICENCIA,444
SAN MARTIN,2024,LICENCIA DE VEHÍCULO MENOR,5
SAN MARTIN,2024,LICENCIA EXTRANJERA,1030
TACNA,2008,MASCULINO MENOR DE 18 AÑOS,1
TACNA,2008,MASCULINO MAYOR DE 18 AÑOS,296
TACNA,2008,FEMENINO MENOR DE 18 AÑOS,0
TACNA,2008,FEMENINO MAYOR DE 18 AÑOS,30
TACNA,2008,LICENCIA PROFESIONAL,178
TACNA,2008,LICENCIA PARTICULAR,76
TACNA,2008,LICENCIA MILITAR,2
TACNA,2008,SIN LICENCIA,67
TACNA,2008,OTROS (NO TIENE LICENCIA O NO CORRESPONDE AL TIPO DE VEHÍCULO),4
TACNA,2009,MASCULINO MENOR DE 18 AÑOS,7
TACNA,2009,MASCULINO MAYOR DE 18 AÑOS,1227
TACNA,2009,FEMENINO MENOR DE 18 AÑOS,1
TACNA,2009,FEMENINO MAYOR DE 18 AÑOS,74
TACNA,2009,LICENCIA PROFESIONAL,746
TACNA,2009,LICENCIA PARTICULAR,331
TACNA,2009,LICENCIA MILITAR,21
TACNA,2009,SIN LICENCIA,199
TACNA,2009,OTROS (NO TIENE LICENCIA O NO CORRESPONDE AL TIPO DE VEHÍCULO),12
TACNA,2010,MASCULINO MENOR DE 18 AÑOS,17
TACNA,2010,MASCULINO ENTRE 19 A 25 AÑOS,524
TACNA,2010,MASCULINO ENTRE 26 Y 60 AÑOS,878
TACNA,2010,MASCULINO ENTRE 60 AÑOS A MÁS,319
TACNA,2010,FEMENINO MENOR DE 18 AÑOS,0
TACNA,2010,FEMENINO ENTRE 19 A 25 AÑOS,11
TACNA,2010,FEMENINO ENTRE 26 A 60 AÑOS,17
TACNA,2010,FEMENINO ENTRE 60 AÑOS A MÁS,1
TACNA,2010,LICENCIA PROFESIONAL,1124
TACNA,2010,LICENCIA PARTICULAR,370
TACNA,2010,LICENCIA MILITAR,35
TACNA,2010,SIN LICENCIA,223
TACNA,2010,OTROS (NO TIENE LICENCIA O NO CORRESPONDE AL TIPO DE VEHÍCULO),15
TACNA,2011,MASCULINO MENOR DE 18 AÑOS,107
TACNA,2011,MASCULINO ENTRE 19 A 25 AÑOS,616
TACNA,2011,MASCULINO ENTRE 26 Y 60 AÑOS,904
TACNA,2011,MASCULINO ENTRE 60 AÑOS A MÁS,167
TACNA,2011,FEMENINO MENOR DE 18 AÑOS,0
TACNA,2011,FEMENINO ENTRE 19 A 25 AÑOS,4
TACNA,2011,FEMENINO ENTRE 26 A 60 AÑOS,25
TACNA,2011,FEMENINO ENTRE 60 AÑOS A MÁS,0
TACNA,2011,LICENCIA PROFESIONAL,1146
TACNA,2011,LICENCIA PARTICULAR,464
TACNA,2011,LICENCIA MILITAR,21
TACNA,2011,SIN LICENCIA,173
TACNA,2011,OTROS (NO TIENE LICENCIA O NO CORRESPONDE AL TIPO DE VEHÍCULO),19
TACNA,2012,MASCULINO MENOR DE 18 AÑOS,28
TACNA,2012,MASCULINO ENTRE 19 A 25 AÑOS,466
TACNA,2012,MASCULINO ENTRE 26 Y 60 AÑOS,1304
TACNA,2012,MASCULINO ENTRE 60 AÑOS A MÁS,148
TACNA,2012,FEMENINO MENOR DE 18 AÑOS,5
TACNA,2012,FEMENINO ENTRE 19 A 25 AÑOS,26
TACNA,2012,FEMENINO ENTRE 26 A 60 AÑOS,84
TACNA,2012,FEMENINO ENTRE 60 AÑOS A MÁS,2
TACNA,2012,LICENCIA PROFESIONAL,1112
TACNA,2012,LICENCIA PARTICULAR,661
TACNA,2012,LICENCIA MILITAR,4
TACNA,2012,SIN LICENCIA,255
TACNA,2012,OTROS (NO TIENE LICENCIA O NO CORRESPONDE AL TIPO DE VEHÍCULO),31
TACNA,2013,MASCULINO MENOR DE 18 AÑOS,4
TACNA,2013,MASCULINO ENTRE 19 A 25 AÑOS,600
TACNA,2013,MASCULINO ENTRE 26 Y 60 AÑOS,1537
TACNA,2013,MASCULINO ENTRE 60 AÑOS A MÁS,100
TACNA,2013,FEMENINO MENOR DE 18 AÑOS,0
TACNA,2013,FEMENINO ENTRE 19 A 25 AÑOS,36
TACNA,2013,FEMENINO ENTRE 26 A 60 AÑOS,36
TACNA,2013,FEMENINO ENTRE 60 AÑOS A MÁS,3
TACNA,2013,LICENCIA PROFESIONAL,1003
TACNA,2013,LICENCIA PARTICULAR,1139
TACNA,2013,LICENCIA MILITAR,1
TACNA,2013,SIN LICENCIA,153
TACNA,2013,OTROS (NO TIENE LICENCIA O NO CORRESPONDE AL TIPO DE VEHÍCULO),20
TACNA,2014,MASCULINO MENOR DE 18 AÑOS,1
TACNA,2014,MASCULINO ENTRE 19 A 25 AÑOS,513
TACNA,2014,MASCULINO ENTRE 26 Y 60 AÑOS,1198
TACNA,2014,MASCULINO ENTRE 60 AÑOS A MÁS,234
TACNA,2014,FEMENINO MENOR DE 18 AÑOS,0
TACNA,2014,FEMENINO ENTRE 19 A 25 AÑOS,6
TACNA,2014,FEMENINO ENTRE 26 A 60 AÑOS,49
TACNA,2014,FEMENINO ENTRE 60 AÑOS A MÁS,1
TACNA,2014,LICENCIA PROFESIONAL,726
TACNA,2014,LICENCIA PARTICULAR,996
TACNA,2014,LICENCIA MILITAR,13
TACNA,2014,SIN LICENCIA,159
TACNA,2014,OTROS (NO TIENE LICENCIA O NO CORRESPONDE AL TIPO DE VEHÍCULO),108
TACNA,2015,MASCULINO MENOR DE 18 AÑOS,1
TACNA,2015,MASCULINO ENTRE 19 A 25 AÑOS,543
TACNA,2015,MASCULINO ENTRE 26 Y 60 AÑOS,886
TACNA,2015,MASCULINO ENTRE 60 AÑOS A MÁS,162
TACNA,2015,FEMENINO MENOR DE 18 AÑOS,1
TACNA,2015,FEMENINO ENTRE 19 A 25 AÑOS,29
TACNA,2015,FEMENINO ENTRE 26 A 60 AÑOS,61
TACNA,2015,FEMENINO ENTRE 60 AÑOS A MÁS,7
TACNA,2015,SE DESCONOCE POR FUGA,4
TACNA,2015,LICENCIA PROFESIONAL,557
TACNA,2015,LICENCIA PARTICULAR,890
TACNA,2015,LICENCIA MILITAR,11
TACNA,2015,SIN LICENCIA,82
TACNA,2015,LICENCIA DE VEHÍCULO MENOR,108
TACNA,2015,LICENCIA EXTRANJERA,1
TACNA,2015,OTROS (NO TIENE LICENCIA O NO CORRESPONDE AL TIPO DE VEHÍCULO),45
TACNA,2016,MASCULINO MENOR DE 18 AÑOS,5
TACNA,2016,MASCULINO ENTRE 19 A 25 AÑOS,422
TACNA,2016,MASCULINO ENTRE 26 Y 60 AÑOS,699
TACNA,2016,MASCULINO ENTRE 60 AÑOS A MÁS,104
TACNA,2016,FEMENINO MENOR DE 18 AÑOS,0
TACNA,2016,FEMENINO ENTRE 19 A 25 AÑOS,26
TACNA,2016,FEMENINO ENTRE 26 A 60 AÑOS,28
TACNA,2016,FEMENINO ENTRE 60 AÑOS A MÁS,3
TACNA,2016,SE DESCONOCE POR FUGA,1
TACNA,2016,LICENCIA PROFESIONAL,613
TACNA,2016,LICENCIA PARTICULAR,525
TACNA,2016,LICENCIA MILITAR,0
TACNA,2016,SIN LICENCIA,67
TACNA,2016,LICENCIA DE VEHÍCULO MENOR,67
TACNA,2016,LICENCIA EXTRANJERA,7
TACNA,2016,OTROS (NO TIENE LICENCIA O NO CORRESPONDE AL TIPO DE VEHÍCULO),9
TACNA,2017,MASCULINO MENOR ENTRE 13 Y 18 AÑOS,2
TACNA,2017,MASCULINO ENTRE 19 A 25 AÑOS,223
TACNA,2017,MASCULINO ENTRE 26 Y 60 AÑOS,722
TACNA,2017,MASCULINO ENTRE 60 AÑOS A MÁS,102
TACNA,2017,FEMENINO MENOR ENTRE 13 Y 18 AÑOS,0
TACNA,2017,FEMENINO ENTRE 19 A 25 AÑOS,12
TACNA,2017,FEMENINO ENTRE 26 A 60 AÑOS,40
TACNA,2017,FEMENINO ENTRE 60 AÑOS A MÁS,8
TACNA,2017,SE DESCONOCE POR FUGA,7
TACNA,2017,LICENCIA PROFESIONAL,512
TACNA,2017,LICENCIA PARTICULAR,499
TACNA,2017,LICENCIA MILITAR,5
TACNA,2017,SIN LICENCIA,12
TACNA,2017,LICENCIA DE VEHÍCULO MENOR,59
TACNA,2017,LICENCIA EXTRANJERA,0
TACNA,2017,OTROS (NO TIENE LICENCIA O NO CORRESPONDE AL TIPO DE VEHÍCULO),29
TACNA,2018,ENTRE 12 Y 17 AÑOS,0
TACNA,2018,ENTRE 18 A 29 AÑOS,431
TACNA,2018,ENTRE 30 Y 59 AÑOS,753
TACNA,2018,ENTRE 60 AÑOS A MÁS,57
TACNA,2018,ENTRE 12 Y 17 AÑOS,0
TACNA,2018,ENTRE 18 A 29 AÑOS,17
TACNA,2018,ENTRE 30 Y 59 AÑOS,58
TACNA,2018,ENTRE 60 AÑOS A MÁS,1
TACNA,2018,LICENCIA PROFESIONAL,277
TACNA,2018,LICENCIA PARTICULAR,796
TACNA,2018,LICENCIA MILITAR,32
TACNA,2018,SIN LICENCIA,127
TACNA,2018,LICENCIA DE VEHÍCULO MENOR,105
TACNA,2018,LICENCIA EXTRANJERA,1
TACNA,2019,ENTRE 12 Y 17 AÑOS,15
TACNA,2019,ENTRE 18 A 29 AÑOS,575
TACNA,2019,ENTRE 30 Y 59 AÑOS,907
TACNA,2019,ENTRE 60 AÑOS A MÁS,106
TACNA,2019,ENTRE 12 Y 17 AÑOS,30
TACNA,2019,ENTRE 18 A 29 AÑOS,34
TACNA,2019,ENTRE 30 Y 59 AÑOS,95
TACNA,2019,ENTRE 60 AÑOS A MÁS,0
TACNA,2019,LICENCIA PROFESIONAL,704
TACNA,2019,LICENCIA PARTICULAR,795
TACNA,2019,LICENCIA MILITAR,54
TACNA,2019,SIN LICENCIA,82
TACNA,2019,LICENCIA DE VEHÍCULO MENOR,157
TACNA,2019,LICENCIA EXTRANJERA,5
TACNA,2020,ENTRE 12 Y 17 AÑOS,2
TACNA,2020,ENTRE 18 A 29 AÑOS,364
TACNA,2020,ENTRE 30 Y 59 AÑOS,457
TACNA,2020,ENTRE 60 AÑOS A MÁS,76
TACNA,2020,ENTRE 12 Y 17 AÑOS,0
TACNA,2020,ENTRE 18 A 29 AÑOS,30
TACNA,2020,ENTRE 30 Y 59 AÑOS,52
TACNA,2020,ENTRE 60 AÑOS A MÁS,1
TACNA,2020,LICENCIA PROFESIONAL,480
TACNA,2020,LICENCIA PARTICULAR,373
TACNA,2020,LICENCIA MILITAR,12
TACNA,2020,SIN LICENCIA,57
TACNA,2020,LICENCIA DE VEHÍCULO MENOR,69
TACNA,2020,LICENCIA EXTRANJERA,0
TACNA,2021,ENTRE 12 Y 17 AÑOS,2
TACNA,2021,ENTRE 18 A 29 AÑOS,278
TACNA,2021,ENTRE 30 Y 59 AÑOS,610
TACNA,2021,ENTRE 60 AÑOS A MÁS,44
TACNA,2021,ENTRE 12 Y 17 AÑOS,0
TACNA,2021,ENTRE 18 A 29 AÑOS,34
TACNA,2021,ENTRE 30 Y 59 AÑOS,55
TACNA,2021,ENTRE 60 AÑOS A MÁS,2
TACNA,2021,LICENCIA PROFESIONAL,429
TACNA,2021,LICENCIA PARTICULAR,416
TACNA,2021,LICENCIA MILITAR,9
TACNA,2021,SIN LICENCIA,89
TACNA,2021,LICENCIA DE VEHÍCULO MENOR,100
TACNA,2021,LICENCIA EXTRANJERA,0
TACNA,2022,ENTRE 12 Y 17 AÑOS,1
TACNA,2022,ENTRE 18 A 29 AÑOS,301
TACNA,2022,ENTRE 30 Y 59 AÑOS,664
TACNA,2022,ENTRE 60 AÑOS A MÁS,80
TACNA,2022,ENTRE 12 Y 17 AÑOS,0
TACNA,2022,ENTRE 18 A 29 AÑOS,34
TACNA,2022,ENTRE 30 Y 59 AÑOS,59
TACNA,2022,ENTRE 60 AÑOS A MÁS,3
TACNA,2022,LICENCIA PROFESIONAL,469
TACNA,2022,LICENCIA PARTICULAR,458
TACNA,2022,LICENCIA MILITAR,13
TACNA,2022,SIN LICENCIA,86
TACNA,2022,LICENCIA DE VEHÍCULO MENOR,141
TACNA,2022,LICENCIA EXTRANJERA,1
TACNA,2023,ENTRE 12 Y 17 AÑOS,3
TACNA,2023,ENTRE 18 A 29 AÑOS,346
TACNA,2023,ENTRE 30 Y 59 AÑOS,785
TACNA,2023,ENTRE 60 AÑOS A MÁS,61
TACNA,2023,ENTRE 12 Y 17 AÑOS,0
TACNA,2023,ENTRE 18 A 29 AÑOS,28
TACNA,2023,ENTRE 30 Y 59 AÑOS,63
TACNA,2023,ENTRE 60 AÑOS A MÁS,7
TACNA,2023,LICENCIA PROFESIONAL,446
TACNA,2023,LICENCIA PARTICULAR,658
TACNA,2023,LICENCIA MILITAR,6
TACNA,2023,SIN LICENCIA,147
TACNA,2023,LICENCIA DE VEHÍCULO MENOR,1
TACNA,2023,LICENCIA EXTRANJERA,71
TACNA,2024,ENTRE 12 Y 17 AÑOS,5
TACNA,2024,ENTRE 18 A 29 AÑOS,368
TACNA,2024,ENTRE 30 Y 59 AÑOS,892
TACNA,2024,ENTRE 60 AÑOS A MÁS,77
TACNA,2024,ENTRE 12 Y 17 AÑOS,0
TACNA,2024,ENTRE 18 A 29 AÑOS,33
TACNA,2024,ENTRE 30 Y 59 AÑOS,76
TACNA,2024,ENTRE 60 AÑOS A MÁS,6
TACNA,2024,LICENCIA PROFESIONAL,470
TACNA,2024,LICENCIA PARTICULAR,746
TACNA,2024,LICENCIA MILITAR,1
TACNA,2024,SIN LICENCIA,163
TACNA,2024,LICENCIA DE VEHÍCULO MENOR,25
TACNA,2024,LICENCIA EXTRANJERA,105
TUMBES,2008,MASCULINO MENOR DE 18 AÑOS,24
TUMBES,2008,MASCULINO MAYOR DE 18 AÑOS,380
TUMBES,2008,FEMENINO MENOR DE 18 AÑOS,0
TUMBES,2008,FEMENINO MAYOR DE 18 AÑOS,12
TUMBES,2008,LICENCIA PROFESIONAL,171
TUMBES,2008,LICENCIA PARTICULAR,38
TUMBES,2008,LICENCIA MILITAR,2
TUMBES,2008,SIN LICENCIA,170
TUMBES,2008,OTROS (NO TIENE LICENCIA O NO CORRESPONDE AL TIPO DE VEHÍCULO),35
TUMBES,2009,MASCULINO MENOR DE 18 AÑOS,10
TUMBES,2009,MASCULINO MAYOR DE 18 AÑOS,394
TUMBES,2009,FEMENINO MENOR DE 18 AÑOS,2
TUMBES,2009,FEMENINO MAYOR DE 18 AÑOS,10
TUMBES,2009,LICENCIA PROFESIONAL,172
TUMBES,2009,LICENCIA PARTICULAR,49
TUMBES,2009,LICENCIA MILITAR,1
TUMBES,2009,SIN LICENCIA,124
TUMBES,2009,OTROS (NO TIENE LICENCIA O NO CORRESPONDE AL TIPO DE VEHÍCULO),70
TUMBES,2010,MASCULINO MENOR DE 18 AÑOS,8
TUMBES,2010,MASCULINO ENTRE 19 A 25 AÑOS,114
